feature_id	kind	vendor_evidence	provider	vendor_disable	target_config	target_dt	target_artifact	test_id
config:CONFIG_ARM_AW_SUN50I_CPUFREQ_NVMEM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ARM_AW_SUN50I_CPUFREQ_NVMEM"]	mainline	["CONFIG_ARM_AW_SUN50I_CPUFREQ_NVMEM=n"]	["CONFIG_ARM_AW_SUN50I_CPUFREQ_NVMEM=n"]	[]	[]	["pcie-nvme.sh"]
config:CONFIG_ARM_DSU_PMU	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ARM_DSU_PMU"]	mainline	[]	["CONFIG_ARM_DSU_PMU=m"]	[]	[]	[]
config:CONFIG_ARM_GIC_V3_ITS_PCI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ARM_GIC_V3_ITS_PCI"]	mainline	["CONFIG_ARM_GIC_V3_ITS_PCI=n"]	["CONFIG_ARM_GIC_V3_ITS_PCI=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_ARMV8_2	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_ARMV8_2"]	mainline	["CONFIG_AS_HAS_ARMV8_2=n"]	["CONFIG_AS_HAS_ARMV8_2=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_ARMV8_3	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_ARMV8_3"]	mainline	["CONFIG_AS_HAS_ARMV8_3=n"]	["CONFIG_AS_HAS_ARMV8_3=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_ARMV8_4	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_ARMV8_4"]	mainline	["CONFIG_AS_HAS_ARMV8_4=n"]	["CONFIG_AS_HAS_ARMV8_4=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_LDAPR	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_LDAPR"]	mainline	["CONFIG_AS_HAS_LDAPR=n"]	["CONFIG_AS_HAS_LDAPR=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_LSE_ATOMICS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_LSE_ATOMICS"]	mainline	["CONFIG_AS_HAS_LSE_ATOMICS=n"]	["CONFIG_AS_HAS_LSE_ATOMICS=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_NON_CONST_LEB128	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_NON_CONST_LEB128"]	mainline	["CONFIG_AS_HAS_NON_CONST_LEB128=n"]	["CONFIG_AS_HAS_NON_CONST_LEB128=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AS_HAS_SHA3	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AS_HAS_SHA3"]	mainline	["CONFIG_AS_HAS_SHA3=n"]	["CONFIG_AS_HAS_SHA3=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_ATA	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ATA"]	mainline	[]	["CONFIG_ATA=y"]	[]	[]	[]
config:CONFIG_AUTOFS_FS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AUTOFS_FS"]	mainline	[]	["CONFIG_AUTOFS_FS=y"]	[]	[]	[]
config:CONFIG_AW_AXP515_POWER	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_AXP515_POWER"]	ported-bsp	["CONFIG_AW_AXP515_POWER=n"]	["CONFIG_AW_AXP515_POWER=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_AXP8191_TEMP_CTRL	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_AXP8191_TEMP_CTRL"]	ported-bsp	["CONFIG_AW_AXP8191_TEMP_CTRL=n"]	["CONFIG_AW_AXP8191_TEMP_CTRL=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_BSP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_BSP"]	ported-bsp	[]	["CONFIG_AW_BSP=y"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_CADENCE_COMBOPHY	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CADENCE_COMBOPHY"]	ported-bsp	["CONFIG_AW_CADENCE_COMBOPHY=n"]	["CONFIG_AW_CADENCE_COMBOPHY=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_CCMU_DYNAMIC_DEBUG	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CCMU_DYNAMIC_DEBUG"]	linux-sunxi	["CONFIG_AW_CCMU_DYNAMIC_DEBUG=n"]	["CONFIG_AW_CCMU_DYNAMIC_DEBUG=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_CCU	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CCU"]	linux-sunxi	["CONFIG_AW_CCU=n"]	["CONFIG_AW_CCU=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_CCU_DEBUG	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CCU_DEBUG"]	linux-sunxi	["CONFIG_AW_CCU_DEBUG=n"]	["CONFIG_AW_CCU_DEBUG=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_CPUFREQ_DT	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CPUFREQ_DT"]	ported-bsp	["CONFIG_AW_CPUFREQ_DT=n"]	["CONFIG_AW_CPUFREQ_DT=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_CPUFREQ_DT_PLATDEV	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CPUFREQ_DT_PLATDEV"]	ported-bsp	["CONFIG_AW_CPUFREQ_DT_PLATDEV=n"]	["CONFIG_AW_CPUFREQ_DT_PLATDEV=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_CRASHDUMP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_CRASHDUMP"]	ported-bsp	["CONFIG_AW_CRASHDUMP=n"]	["CONFIG_AW_CRASHDUMP=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_DDR_CCU	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DDR_CCU"]	linux-sunxi	["CONFIG_AW_DDR_CCU=n"]	["CONFIG_AW_DDR_CCU=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_DI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DI"]	ported-bsp	["CONFIG_AW_DI=n"]	["CONFIG_AW_DI=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_AW_DMA	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DMA"]	linux-sunxi	["CONFIG_AW_DMA=n"]	["CONFIG_AW_DMA=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_DMC_DEVFREQ	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DMC_DEVFREQ"]	ported-bsp	["CONFIG_AW_DMC_DEVFREQ=n"]	["CONFIG_AW_DMC_DEVFREQ=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_DRM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM"]	ported-bsp	["CONFIG_AW_DRM=n"]	["CONFIG_AW_DRM=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_DE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_DE"]	ported-bsp	["CONFIG_AW_DRM_DE=n"]	["CONFIG_AW_DRM_DE=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_DP_HDCP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_DP_HDCP"]	ported-bsp	["CONFIG_AW_DRM_DP_HDCP=n"]	["CONFIG_AW_DRM_DP_HDCP=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_DSI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_DSI"]	ported-bsp	["CONFIG_AW_DRM_DSI=n"]	["CONFIG_AW_DRM_DSI=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_DSI_COMBOPHY	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_DSI_COMBOPHY"]	ported-bsp	["CONFIG_AW_DRM_DSI_COMBOPHY=n"]	["CONFIG_AW_DRM_DSI_COMBOPHY=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_EDP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_EDP"]	ported-bsp	["CONFIG_AW_DRM_EDP=n"]	["CONFIG_AW_DRM_EDP=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_EDP_CONTROLLER_USED	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_EDP_CONTROLLER_USED"]	ported-bsp	["CONFIG_AW_DRM_EDP_CONTROLLER_USED=n"]	["CONFIG_AW_DRM_EDP_CONTROLLER_USED=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_HDMI20	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_HDMI20"]	ported-bsp	["CONFIG_AW_DRM_HDMI20=n"]	["CONFIG_AW_DRM_HDMI20=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_HDMI_TX	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_HDMI_TX"]	ported-bsp	["CONFIG_AW_DRM_HDMI_TX=n"]	["CONFIG_AW_DRM_HDMI_TX=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_LVDS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_LVDS"]	ported-bsp	["CONFIG_AW_DRM_LVDS=n"]	["CONFIG_AW_DRM_LVDS=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_PANFROST	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_PANFROST"]	ported-bsp	["CONFIG_AW_DRM_PANFROST=n"]	["CONFIG_AW_DRM_PANFROST=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_PHY	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_PHY"]	ported-bsp	["CONFIG_AW_DRM_PHY=n"]	["CONFIG_AW_DRM_PHY=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_TCON	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_TCON"]	ported-bsp	["CONFIG_AW_DRM_TCON=n"]	["CONFIG_AW_DRM_TCON=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_TCON_TOP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_TCON_TOP"]	ported-bsp	["CONFIG_AW_DRM_TCON_TOP=n"]	["CONFIG_AW_DRM_TCON_TOP=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_TCON_TV	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_TCON_TV"]	ported-bsp	["CONFIG_AW_DRM_TCON_TV=n"]	["CONFIG_AW_DRM_TCON_TV=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DRM_TRILINEAR_EDP14	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DRM_TRILINEAR_EDP14"]	ported-bsp	["CONFIG_AW_DRM_TRILINEAR_EDP14=n"]	["CONFIG_AW_DRM_TRILINEAR_EDP14=n"]	[]	[]	["display-hdmi.sh"]
config:CONFIG_AW_DUMP_REG	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DUMP_REG"]	ported-bsp	["CONFIG_AW_DUMP_REG=n"]	["CONFIG_AW_DUMP_REG=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_DWMAC_SUNXI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_DWMAC_SUNXI"]	linux-sunxi	["CONFIG_AW_DWMAC_SUNXI=n"]	["CONFIG_AW_DWMAC_SUNXI=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_EARLY_PRINTK	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_EARLY_PRINTK"]	mainline	["CONFIG_AW_EARLY_PRINTK=n"]	["CONFIG_AW_EARLY_PRINTK=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_EVENT_DDR	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_EVENT_DDR"]	ported-bsp	["CONFIG_AW_EVENT_DDR=n"]	["CONFIG_AW_EVENT_DDR=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_FB_CONSOLE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_FB_CONSOLE"]	ported-bsp	["CONFIG_AW_FB_CONSOLE=n"]	["CONFIG_AW_FB_CONSOLE=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_GMAC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_GMAC"]	linux-sunxi	["CONFIG_AW_GMAC=n"]	["CONFIG_AW_GMAC=n"]	[]	[]	["gmac.sh"]
config:CONFIG_AW_GMAC_MDIO	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_GMAC_MDIO"]	linux-sunxi	["CONFIG_AW_GMAC_MDIO=n"]	["CONFIG_AW_GMAC_MDIO=n"]	[]	[]	["gmac.sh"]
config:CONFIG_AW_GMAC_METADATA	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_GMAC_METADATA"]	linux-sunxi	["CONFIG_AW_GMAC_METADATA=n"]	["CONFIG_AW_GMAC_METADATA=n"]	[]	[]	["gmac.sh"]
config:CONFIG_AW_GPADC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_GPADC"]	ported-bsp	["CONFIG_AW_GPADC=n"]	["CONFIG_AW_GPADC=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_GPADC_DYNAMIC_DEBUG	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_GPADC_DYNAMIC_DEBUG"]	ported-bsp	["CONFIG_AW_GPADC_DYNAMIC_DEBUG=n"]	["CONFIG_AW_GPADC_DYNAMIC_DEBUG=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_HWSPINLOCK	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_HWSPINLOCK"]	ported-bsp	["CONFIG_AW_HWSPINLOCK=n"]	["CONFIG_AW_HWSPINLOCK=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_IC_BOARD	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_IC_BOARD"]	ported-bsp	[]	["CONFIG_AW_IC_BOARD=y"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_INPUT_AXP2101_PEK	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_INPUT_AXP2101_PEK"]	ported-bsp	["CONFIG_AW_INPUT_AXP2101_PEK=n"]	["CONFIG_AW_INPUT_AXP2101_PEK=n"]	[]	[]	["npu.sh"]
config:CONFIG_AW_INPUT_CTP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_INPUT_CTP"]	ported-bsp	["CONFIG_AW_INPUT_CTP=n"]	["CONFIG_AW_INPUT_CTP=n"]	[]	[]	["npu.sh"]
config:CONFIG_AW_INPUT_MISC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_INPUT_MISC"]	ported-bsp	["CONFIG_AW_INPUT_MISC=n"]	["CONFIG_AW_INPUT_MISC=n"]	[]	[]	["npu.sh"]
config:CONFIG_AW_INPUT_SENSOR	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_INPUT_SENSOR"]	ported-bsp	["CONFIG_AW_INPUT_SENSOR=n"]	["CONFIG_AW_INPUT_SENSOR=n"]	[]	[]	["npu.sh"]
config:CONFIG_AW_INPUT_SENSORINIT	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_INPUT_SENSORINIT"]	ported-bsp	["CONFIG_AW_INPUT_SENSORINIT=n"]	["CONFIG_AW_INPUT_SENSORINIT=n"]	[]	[]	["npu.sh"]
config:CONFIG_AW_IOMMU	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_IOMMU"]	ported-bsp	["CONFIG_AW_IOMMU=n"]	["CONFIG_AW_IOMMU=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_IOMMU_V2	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_IOMMU_V2"]	ported-bsp	["CONFIG_AW_IOMMU_V2=n"]	["CONFIG_AW_IOMMU_V2=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_KERNEL_ORIGIN	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_KERNEL_ORIGIN"]	ported-bsp	[]	["CONFIG_AW_KERNEL_ORIGIN=y"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MACADDR_MGT	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MACADDR_MGT"]	ported-bsp	["CONFIG_AW_MACADDR_MGT=n"]	["CONFIG_AW_MACADDR_MGT=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MFD_AXP2101	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MFD_AXP2101"]	ported-bsp	["CONFIG_AW_MFD_AXP2101=n"]	["CONFIG_AW_MFD_AXP2101=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MFD_AXP2101_I2C	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MFD_AXP2101_I2C"]	ported-bsp	["CONFIG_AW_MFD_AXP2101_I2C=n"]	["CONFIG_AW_MFD_AXP2101_I2C=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MMC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MMC"]	linux-sunxi	["CONFIG_AW_MMC=n"]	["CONFIG_AW_MMC=n"]	[]	[]	["ufs.sh"]
config:CONFIG_AW_MMC_V4P00X	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MMC_V4P00X"]	linux-sunxi	["CONFIG_AW_MMC_V4P00X=n"]	["CONFIG_AW_MMC_V4P00X=n"]	[]	[]	["ufs.sh"]
config:CONFIG_AW_MMC_V4P1X	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MMC_V4P1X"]	linux-sunxi	["CONFIG_AW_MMC_V4P1X=n"]	["CONFIG_AW_MMC_V4P1X=n"]	[]	[]	["ufs.sh"]
config:CONFIG_AW_MMC_V4P5X	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MMC_V4P5X"]	linux-sunxi	["CONFIG_AW_MMC_V4P5X=n"]	["CONFIG_AW_MMC_V4P5X=n"]	[]	[]	["ufs.sh"]
config:CONFIG_AW_MMC_V5P3X	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MMC_V5P3X"]	linux-sunxi	["CONFIG_AW_MMC_V5P3X=n"]	["CONFIG_AW_MMC_V5P3X=n"]	[]	[]	["ufs.sh"]
config:CONFIG_AW_MSGBOX	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MSGBOX"]	ported-bsp	["CONFIG_AW_MSGBOX=n"]	["CONFIG_AW_MSGBOX=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MTD	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MTD"]	ported-bsp	["CONFIG_AW_MTD=n"]	["CONFIG_AW_MTD=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MTD_SPI_NOR_6_1	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MTD_SPI_NOR_6_1"]	ported-bsp	["CONFIG_AW_MTD_SPI_NOR_6_1=n"]	["CONFIG_AW_MTD_SPI_NOR_6_1=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_MTD_SPI_NOR_USE_4K_SECTORS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_MTD_SPI_NOR_USE_4K_SECTORS"]	ported-bsp	["CONFIG_AW_MTD_SPI_NOR_USE_4K_SECTORS=n"]	["CONFIG_AW_MTD_SPI_NOR_USE_4K_SECTORS=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_NNA_VIP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_NNA_VIP"]	ported-bsp	["CONFIG_AW_NNA_VIP=n"]	["CONFIG_AW_NNA_VIP=n"]	[]	[]	["npu.sh"]
config:CONFIG_AW_NSI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_NSI"]	ported-bsp	["CONFIG_AW_NSI=n"]	["CONFIG_AW_NSI=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_PCIE_RC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PCIE_RC"]	ported-bsp	["CONFIG_AW_PCIE_RC=n"]	["CONFIG_AW_PCIE_RC=n"]	[]	[]	["pcie-nvme.sh"]
config:CONFIG_AW_PCK600_DOMAINS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PCK600_DOMAINS"]	mainline	["CONFIG_AW_PCK600_DOMAINS=n"]	["CONFIG_AW_PCK600_DOMAINS=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_PINCTRL	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PINCTRL"]	linux-sunxi	["CONFIG_AW_PINCTRL=n"]	["CONFIG_AW_PINCTRL=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_PINCTRL_DYNAMIC_DEBUG	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PINCTRL_DYNAMIC_DEBUG"]	linux-sunxi	["CONFIG_AW_PINCTRL_DYNAMIC_DEBUG=n"]	["CONFIG_AW_PINCTRL_DYNAMIC_DEBUG=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_PINCTRL_SUN60IW2	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PINCTRL_SUN60IW2"]	linux-sunxi	["CONFIG_AW_PINCTRL_SUN60IW2=n"]	["CONFIG_AW_PINCTRL_SUN60IW2=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_PINCTRL_SUN60IW2_R	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PINCTRL_SUN60IW2_R"]	linux-sunxi	["CONFIG_AW_PINCTRL_SUN60IW2_R=n"]	["CONFIG_AW_PINCTRL_SUN60IW2_R=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_PM_DOMAINS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PM_DOMAINS"]	ported-bsp	["CONFIG_AW_PM_DOMAINS=n"]	["CONFIG_AW_PM_DOMAINS=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_POWER_DEBUG	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_POWER_DEBUG"]	ported-bsp	["CONFIG_AW_POWER_DEBUG=n"]	["CONFIG_AW_POWER_DEBUG=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_POWER_DOMAIN_TEST	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_POWER_DOMAIN_TEST"]	ported-bsp	["CONFIG_AW_POWER_DOMAIN_TEST=n"]	["CONFIG_AW_POWER_DOMAIN_TEST=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_POWER_NOTIFIER	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_POWER_NOTIFIER"]	ported-bsp	["CONFIG_AW_POWER_NOTIFIER=n"]	["CONFIG_AW_POWER_NOTIFIER=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_POWER_SUPPLY_CTRL	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_POWER_SUPPLY_CTRL"]	ported-bsp	["CONFIG_AW_POWER_SUPPLY_CTRL=n"]	["CONFIG_AW_POWER_SUPPLY_CTRL=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_POWER_TEMP_CTRL	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_POWER_TEMP_CTRL"]	ported-bsp	["CONFIG_AW_POWER_TEMP_CTRL=n"]	["CONFIG_AW_POWER_TEMP_CTRL=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_PWM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_PWM"]	ported-bsp	["CONFIG_AW_PWM=n"]	["CONFIG_AW_PWM=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_AW_REGULATOR_AXP2101	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_REGULATOR_AXP2101"]	ported-bsp	["CONFIG_AW_REGULATOR_AXP2101=n"]	["CONFIG_AW_REGULATOR_AXP2101=n"]	[]	[]	["clock-power-performance.sh"]
config:CONFIG_AW_RFKILL	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_RFKILL"]	ported-bsp	["CONFIG_AW_RFKILL=n"]	["CONFIG_AW_RFKILL=n"]	[]	[]	["wifi-bluetooth.sh"]
config:CONFIG_AW_RTC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_AW_RTC"]	linux-sunxi	["CONFIG_AW_RTC=n"]	["CONFIG_AW_RTC=n"]	[]	[]	["board-io-security.sh"]
